SA1_CODE_2021,Popn
60102100902,344
60102100903,590
60102100904,511
60102100905,294
60102100906,580
60102100907,5
60102100908,496
60102100909,483
60102100910,0
60102100911,507
60102100912,365
60102100913,417
60102100914,290
60102101001,378
60102101002,188
60102101003,463
60102101004,210
60102101005,248
60102101006,370
60102101007,308
60102101008,415
60102101009,590
60102101010,322
60102101101,303
60102101102,275
60102101103,469
60102101105,349
60102101106,369
60102101107,307
60102101108,625
60102101109,297
60102101110,289
60102101112,368
60102101113,359
60102101114,447
60102101115,375
60102101116,308
60102101118,872
60102101119,239
60102101120,631
60102101121,20
60102101122,606
60102101123,407
60102101201,297
60102101202,269
60102101203,312
60102101204,419
60102101205,575
60102101206,307
60102101207,222
60102101208,574
60102101209,128
60102101210,619
60102101211,117
60102101212,385
60102101213,396
60103101301,405
60103101302,357
60103101303,756
60103101304,386
60103101305,4
60103101306,216
60103101307,0
60103101308,4
60103101309,242
60103101310,373
60103101311,776
60103101312,500
60103101313,270
60103101401,185
60103101402,358
60103101403,335
60103101404,342
60103101405,401
60103101406,400
60103101407,386
60103101408,315
60103101409,614
60103101410,482
60103101411,379
60103101412,239
60103101413,294
60103101414,396
60103101415,339
60103101416,4
60103101417,247
60103101501,343
60103101502,645
60103101503,106
60103101504,245
60103101505,341
60103101506,238
60103101507,404
60103101508,334
60103101509,311
60103101510,618
60103101511,428
60103101512,621
60103101513,446
60103101514,342
60103101515,387
60103101516,396
60103101517,597
60103101518,520
60103101519,570
60103101520,496
60103101601,354
60103101602,34
60103101603,403
60103101604,417
60103101605,499
60103101606,469
60103101607,455
60103101608,374
60103101609,465
60103101610,11
60103101611,570
60103101612,633
60103101701,445
60103101702,657
60103101703,452
60103101704,390
60103101705,389
60103101706,402
60103101707,311
60103101708,310
60103101709,424
60103101710,401
60103101711,250
60103101712,423
60103101713,401
60103101714,7
60103101715,458
60103101716,941
60103101717,158
60103101718,372
60103101719,347
60103101720,771
60103101721,407
60103101722,408
60103101723,234
60103101724,400
60103101725,461
60103101726,0
60103101727,0
60103101728,541
60103101729,457
60103101730,289
60103101731,281
60103101732,477
60103101801,277
60103101802,475
60103101803,557
60103101804,0
60103101805,326
60103101806,441
60103101807,502
60103101808,403
60103101809,351
60103101810,441
60103101811,474
60103101812,325
60103101813,243
60103101814,331
60103101901,580
60103101902,482
60103101903,537
60103101904,456
60103101905,483
60103101906,493
60103101907,621
60103101908,709
60103101909,373
60103101910,711
60103101911,305
60103102001,295
60103102002,225
60103102003,278
60103102004,420
60103102005,544
60103102006,470
60103102008,459
60103102009,368
60103102010,356
60103102011,440
60103102012,352
60103102013,153
60103102014,307
60103102015,471
60103102016,634
60103102017,370
60103102018,223
60103102019,278
60103102020,293
60103102021,370
60103102101,431
60103102102,441
60103102104,725
60103102105,559
60103102106,484
60103102107,459
60103102108,274
60103102109,451
60103102110,556
60104102201,497
60104102202,0
60104102203,401
60104102205,588
60104102206,687
60104102207,375
60104102209,291
60104102210,731
60104102211,377
60104102212,507
60104102213,205
60104102214,292
60104102215,316
60104102216,346
60104102218,540
60104102219,6
60104102220,321
60104102221,319
60104102222,201
60104102223,392
60104102224,676
60104102225,446
60104102226,340
60104102228,436
60104102231,385
60104102232,593
60104102233,489
60104102234,68
60104102235,397
60104102236,548
60104102237,790
60104102238,599
60104102239,319
60104102301,424
60104102302,293
60104102304,381
60104102305,333
60104102306,321
60104102307,327
60104102308,597
60104102309,399
60104102310,394
60104102311,363
60104102312,247
60104102313,537
60104102314,614
60104102315,581
60104102316,720
60104102317,455
60104102318,410
60104102319,510
60104102320,266
60104102321,387
60104102322,459
60104102323,437
60104102324,505
60104102325,267
60104102326,532
60104102327,98
60104102328,240
60104102402,625
60104102403,192
60104102404,371
60104102405,398
60104102406,207
60104102407,601
60104102408,416
60104102409,150
60104102410,156
60104102412,584
60104102413,241
60104102414,549
60104102415,508
60104102416,356
60104102417,322
60104102418,125
60104102420,61
60104102421,501
60104102422,493
60104102423,495
60104102424,667
60104102425,471
60104102501,0
60104102601,517
60104102602,30
60104102603,291
60104102604,481
60104102605,410
60104102606,386
60104102607,308
60104102608,171
60104102609,360
60104102610,254
60104102611,416
60105102701,285
60105102702,295
60105102703,347
60105102704,278
60105102705,361
60105102706,365
60105102707,413
60105102708,483
60105102709,387
60105102710,285
60105102711,278
60105102712,498
60105102713,348
60105102714,590
60105102715,400
60105102716,377
60105102717,465
60105102719,587
60105102720,958
60105102721,31
60105102722,433
60105102723,520
60105102801,552
60105102802,531
60105102803,677
60105102804,496
60105102805,113
60105102806,235
60105102807,372
60105102808,514
60105102810,581
60105102811,372
60105102812,610
60105102813,446
60105102814,614
60105102815,567
60105102816,267
60105102817,384
60105102818,497
60105102820,688
60105102821,494
60105102901,430
60105102902,549
60105102903,694
60105102904,567
60105102905,677
60105102906,364
60105102907,640
60105102908,326
60105102909,789
60105103001,412
60105103002,384
60105103003,775
60105103004,582
60105103006,388
60105103007,562
60105103008,268
60105103009,476
60105103010,568
60105103011,492
60105103012,624
60105103013,721
60105103014,0
60105103015,347
60105103101,558
60105103102,583
60105103103,735
60105103104,296
60105103105,774
60105103106,337
60105103107,455
60105103108,722
60105103109,365
60105103110,466
60105103111,5
60105103112,440
60105103113,418
60105103114,406
60105103115,330
60105103116,485
60105103117,0
60105103118,527
60105103119,499
60105103120,370
60105103121,293
60105103122,451
60105103123,333
60105103124,277
60105103125,712
60105103126,382
60105103127,701
60105103128,377
60105103201,627
60105103202,326
60105103203,338
60105103204,601
60105103205,552
60105103206,251
60105103207,390
60105103208,436
60105103209,0
60105103210,354
60105103211,451
60105103212,298
60105103213,235
60105103214,226
60105103215,363
60105103216,408
60105103217,407
60105103218,489
60105103301,315
60105103302,312
60105103303,295
60105103304,553
60105103305,471
60105103306,562
60105103307,430
60105103308,332
60105103309,422
60105103310,333
60105103311,307
60105103312,477
60105103313,230
60105103314,287
60105103315,309
60105103316,13
60105103317,434
60105103318,312
60106103401,625
60106103402,437
60106103403,408
60106103404,479
60106103405,389
60106103406,511
60106103407,456
60106103408,456
60106103409,378
60106103410,358
60106103411,447
60106103412,262
60106103413,503
60106103414,279
60106103415,388
60106103416,181
60106103417,298
60106103418,480
60106103419,420
60106103420,338
60106103421,441
60106103501,242
60106103502,411
60106103503,496
60106103504,562
60106103505,590
60106103506,233
60106103507,922
60106103508,431
60106103509,421
60106103510,475
60106103511,380
60106103512,348
60106103513,331
60106103514,209
60106103515,401
60106103516,435
60106103517,302
60106103518,409
60106103519,323
60106103520,1083
60106103521,586
60106103522,403
60201103601,554
60201103602,11
60201103603,576
60201103604,456
60201103605,226
60201103606,338
60201103607,315
60201103608,38
60201103609,297
60201103610,428
60201103611,0
60201103612,278
60201103701,606
60201103702,589
60201103703,403
60201103704,0
60201103705,249
60201103706,539
60201103707,0
60201103708,642
60201103710,268
60201103711,499
60201103712,581
60201103713,565
60201103801,222
60201103802,637
60201103803,329
60201103804,330
60201103805,323
60201103806,525
60201103807,424
60201103808,336
60201103809,204
60201103810,234
60201103811,313
60201103812,268
60201103813,3
60201103814,518
60201103815,375
60201103816,368
60201103902,439
60201103903,511
60201103904,803
60201103906,364
60201103907,165
60201103908,139
60201103909,505
60201103911,446
60201103912,214
60201103913,597
60201103914,562
60201104001,479
60201104002,241
60201104003,486
60201104004,121
60201104005,485
60201104006,452
60201104007,0
60201104008,52
60201104009,628
60201104010,529
60201104011,568
60201104101,766
60201104102,639
60201104103,279
60201104104,369
60201104105,601
60201104106,546
60201104107,287
60201104108,343
60201104109,592
60201104110,370
60201104111,375
60201104112,769
60201104113,281
60201104114,643
60201104116,219
60201104117,261
60201104118,404
60201104119,329
60201104120,11
60201104121,458
60201104122,20
60201104123,11
60201104124,714
60201104125,308
60201104201,844
60201104202,0
60201104203,0
60201104204,653
60201104205,341
60201104206,399
60201104207,462
60201104208,564
60201104209,316
60201104210,239
60201104211,608
60201104212,549
60201104213,473
60201104301,570
60201104302,615
60201104303,352
60201104304,330
60201104305,605
60201104306,514
60201104307,546
60201104308,279
60201104309,233
60201104401,381
60201104402,386
60201104403,271
60201104404,383
60201104405,203
60201104406,375
60201104407,369
60201104408,362
60201104409,419
60201104410,490
60201104411,409
60201104412,1022
60201104413,5
60201104414,242
60201104415,502
60201104416,301
60201104417,358
60201104418,268
60201104501,260
60201104502,10
60201104503,540
60201104504,420
60201104505,427
60201104506,432
60201104507,303
60201104508,318
60201104509,224
60201104510,465
60201104511,20
60201104512,400
60201104601,242
60201104602,434
60201104603,655
60201104604,475
60201104605,317
60201104606,737
60201104607,308
60201104608,504
60201104609,145
60201104610,604
60201104611,380
60201104612,430
60201104613,0
60201104614,510
60201104615,653
60201104616,329
60201104617,571
60201104701,414
60201104702,386
60201104703,273
60201104704,354
60201104705,290
60201104706,585
60201104707,494
60201104708,484
60201104709,500
60201104710,458
60201104711,217
60201104712,433
60201104801,488
60201104802,322
60201104803,402
60201104804,4
60201104805,473
60201104806,399
60201104807,511
60201104808,397
60201104809,693
60201104810,285
60201104812,250
60201104813,383
60201104814,325
60201104815,3
60201104901,740
60201104902,291
60201104903,369
60201104904,450
60201104905,315
60201104906,471
60201104907,553
60201104908,730
60201104909,412
60201104910,495
60201104911,0
60201105001,509
60201105002,218
60201105003,279
60201105004,462
60201105005,536
60201105006,432
60201105007,434
60201105008,382
60201105009,688
60201105101,0
60201105102,301
60201105103,290
60201105104,293
60201105105,256
60201105106,345
60201105107,448
60201105108,282
60201105109,379
60201105110,419
60201105111,273
60201105112,383
60201105113,313
60201105114,254
60201105201,441
60201105202,320
60201105203,341
60201105204,327
60201105205,384
60201105206,394
60201105207,377
60201105208,402
60201105209,619
60201105210,560
60201105211,776
60202105301,263
60202105302,469
60202105303,526
60202105304,233
60202105305,236
60202105306,342
60202105307,216
60202105308,277
60202105309,204
60202105310,258
60202105311,3
60202105312,437
60202105313,435
60202105314,149
60202105401,214
60202105402,213
60202105403,416
60202105404,223
60202105405,357
60202105406,289
60202105407,0
60202105408,510
60202105409,155
60202105410,420
60202105411,486
60202105412,443
60202105413,361
60202105414,0
60202105415,389
60202105416,336
60202105417,250
60202105418,358
60202105419,238
60202105420,434
60202105501,643
60202105502,447
60202105503,305
60202105504,354
60202105505,469
60202105506,407
60202105507,616
60202105508,365
60202105509,475
60202105510,158
60202105511,467
60202105512,549
60202105513,411
60202105514,299
60202105515,186
60202105601,374
60202105602,394
60202105603,333
60202105604,320
60202105605,259
60202105606,502
60202105607,502
60202105608,509
60202105609,434
60202105701,413
60202105702,355
60202105703,433
60202105704,393
60202105705,292
60202105706,229
60202105707,341
60202105708,470
60202105709,432
60202105710,382
60202105711,258
60202105712,336
60203105801,309
60203105802,541
60203105803,192
60203105804,337
60203105805,392
60203105806,417
60203105807,335
60203105808,434
60203105809,509
60203105810,316
60203105811,252
60203105812,307
60203105901,257
60203105902,394
60203105903,505
60203105904,371
60203105905,299
60203105906,273
60203105907,342
60203105908,372
60203105909,452
60203105910,262
60203105911,453
60203105912,422
60203105913,434
60203105915,496
60203105916,182
60203105917,230
60203105918,225
60203105919,250
60203105920,263
60203105921,205
60203105922,345
60203105923,85
60203106001,445
60203106002,289
60203106003,450
60203106004,406
60203106005,647
60203106006,383
60203106007,844
60203106008,470
60203106009,244
60203106010,244
60203106101,309
60203106102,500
60203106103,295
60203106104,257
60203106105,359
60203106106,418
60203106107,147
60203106108,714
60203106109,313
60203106110,291
60203106111,97
60203106201,280
60203106202,388
60203106203,270
60203106205,515
60203106206,642
60203106207,316
60203106208,258
60203106209,322
60203106210,154
60203106211,591
60203106212,296
60203106213,618
60203106214,373
60203106215,153
60203106216,301
